Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Churn_Label,Tenure_Group
1,9,4,"Mobile Phone",4,Married,3,0,3.0,147.26,0,Retained,"0-3 Months (High Risk)"
2,17,4,"Mobile Phone",4,Divorced,3,0,1.0,135.52,0,Retained,"0-3 Months (High Risk)"
0,17,1,"Laptop & Accessory",3,Married,1,0,3.0,140.11,0,Retained,"0-3 Months (High Risk)"
1,12,2,"Laptop & Accessory",5,Married,3,0,6.0,165,0,Retained,"0-3 Months (High Risk)"
17,9,4,"Laptop & Accessory",1,Married,3,0,8.0,181.75,0,Retained,">12 Months (Low Risk)"
0,8,3,"Laptop & Accessory",2,Divorced,1,0,2.0,142.27,0,Retained,"0-3 Months (High Risk)"
16,7,4,"Mobile Phone",5,Married,5,0,3.0,150.76,0,Retained,">12 Months (Low Risk)"
13,8,4,"Laptop & Accessory",3,Divorced,7,0,0.0,134.48,0,Retained,">12 Months (Low Risk)"
2,34,6,"Laptop & Accessory",5,Married,2,0,1.0,25,0,Retained,"0-3 Months (High Risk)"
2,7,4,"Mobile Phone",1,Married,3,0,4.0,145.44,0,Retained,"0-3 Months (High Risk)"
25,17,3,"Laptop & Accessory",3,Married,9,0,4.0,131.49,0,Retained,">12 Months (Low Risk)"
18,13,3,"Mobile Phone",3,Married,5,1,2.0,144.77,0,Retained,">12 Months (Low Risk)"
6,16,4,"Laptop & Accessory",2,Divorced,3,1,6.0,188.22,0,Retained,"4-12 Months (Medium Risk)"
7,27,1,"Laptop & Accessory",1,Single,2,0,7.0,153.37,0,Retained,"4-12 Months (Medium Risk)"
15,8,3,Mobile,3,Married,1,1,0.0,126.96000000000001,0,Retained,">12 Months (Low Risk)"
1,9,4,"Mobile Phone",5,Married,3,0,1.0,148.41,0,Retained,"0-3 Months (High Risk)"
6,36,5,"Mobile Phone",4,Single,3,0,2.0,153.37,0,Retained,"4-12 Months (Medium Risk)"
11,34,2,"Laptop & Accessory",3,Single,6,1,4.0,188.97,1,Churned,"4-12 Months (Medium Risk)"
19,13,3,Fashion,3,Married,7,0,7.0,208.45,0,Retained,">12 Months (Low Risk)"
26,6,4,Fashion,4,Single,9,0,,229.45,0,Retained,">12 Months (Low Risk)"
12,28,3,Fashion,5,Single,2,1,8.0,208.8,0,Retained,"4-12 Months (Medium Risk)"
11,13,4,"Laptop & Accessory",2,Divorced,6,0,2.0,190.02,0,Retained,"4-12 Months (Medium Risk)"
14,7,4,Grocery,5,Married,4,0,17.0,293.23,0,Retained,">12 Months (Low Risk)"
4,8,3,"Laptop & Accessory",5,Single,8,0,3.0,153.32,0,Retained,"4-12 Months (Medium Risk)"
16,10,2,"Laptop & Accessory",1,Married,4,1,4.0,177.31,0,Retained,">12 Months (Low Risk)"
0,30,3,"Mobile Phone",4,Single,9,0,2.0,135.97,0,Retained,"0-3 Months (High Risk)"
21,9,4,Grocery,3,Married,5,0,7.0,296.69,0,Retained,">12 Months (Low Risk)"
5,19,4,"Mobile Phone",2,Divorced,10,1,3.0,164.29,0,Retained,"4-12 Months (Medium Risk)"
0,13,1,"Mobile Phone",5,Single,1,0,7.0,135.78,0,Retained,"0-3 Months (High Risk)"
14,15,5,Fashion,4,Married,4,0,9.0,262.57,0,Retained,">12 Months (Low Risk)"
15,35,3,"Laptop & Accessory",3,Married,3,0,2.0,145.56,0,Retained,">12 Months (Low Risk)"
25,33,4,Grocery,3,Divorced,4,0,18.0,288.07,0,Retained,">12 Months (Low Risk)"
20,11,5,Others,4,Married,4,0,9.0,312.89,0,Retained,">12 Months (Low Risk)"
1,11,4,"Mobile Phone",3,Single,3,0,1.0,148.18,0,Retained,"0-3 Months (High Risk)"
6,13,3,"Laptop & Accessory",5,Married,1,0,3.0,143.73,0,Retained,"4-12 Months (Medium Risk)"
30,7,3,Others,5,Married,4,1,5.0,297.01,0,Retained,">12 Months (Low Risk)"
8,35,5,"Laptop & Accessory",3,Married,3,0,8.0,192.12,0,Retained,"4-12 Months (Medium Risk)"
6,13,3,"Laptop & Accessory",5,Divorced,1,0,3.0,143.73,0,Retained,"4-12 Months (Medium Risk)"
11,16,6,Grocery,3,Married,9,0,11.0,254.36,1,Churned,"4-12 Months (Medium Risk)"
8,29,3,"Mobile Phone",5,Married,4,1,2.0,140.14,0,Retained,"4-12 Months (Medium Risk)"
2,8,4,"Mobile Phone",5,Married,3,0,3.0,160.91,0,Retained,"0-3 Months (High Risk)"
8,13,4,"Laptop & Accessory",3,Single,3,0,11.0,173.09,0,Retained,"4-12 Months (Medium Risk)"
12,12,1,Fashion,3,Married,3,0,6.0,182.37,0,Retained,"4-12 Months (Medium Risk)"
7,21,3,Fashion,1,Married,2,0,5.0,179.78,1,Churned,"4-12 Months (Medium Risk)"
12,13,5,"Laptop & Accessory",3,Married,4,0,8.0,178.21,0,Retained,"4-12 Months (Medium Risk)"
22,24,3,"Laptop & Accessory",1,Married,2,1,7.0,168.04,0,Retained,">12 Months (Low Risk)"
0,15,1,"Mobile Phone",3,Married,2,0,4.0,144.01,0,Retained,"0-3 Months (High Risk)"
1,23,6,"Mobile Phone",5,Single,3,1,8.0,164.19,1,Churned,"0-3 Months (High Risk)"
14,13,3,"Laptop & Accessory",3,Single,7,0,1.0,150.03,0,Retained,">12 Months (Low Risk)"
28,6,1,Grocery,2,Married,3,0,0.0,247.32,0,Retained,">12 Months (Low Risk)"
2,22,4,"Mobile Phone",3,Married,3,0,3.0,147.07,0,Retained,"0-3 Months (High Risk)"
7,15,5,"Mobile Phone",2,Single,2,0,3.0,148.42,0,Retained,"4-12 Months (Medium Risk)"
0,10,4,"Laptop & Accessory",1,Single,2,1,4.0,158.28,1,Churned,"0-3 Months (High Risk)"
1,7,4,"Mobile Phone",2,Single,3,1,9.0,151.86,1,Churned,"0-3 Months (High Risk)"
1,33,5,"Mobile Phone",3,Married,3,1,4.0,153.14,0,Retained,"0-3 Months (High Risk)"
1,22,5,"Mobile Phone",5,Married,2,0,4.0,172.74,0,Retained,"0-3 Months (High Risk)"
7,14,4,Fashion,3,Divorced,2,0,8.0,241.91000000000003,0,Retained,"4-12 Months (Medium Risk)"
29,15,5,Grocery,4,Married,3,1,1.0,260.77,0,Retained,">12 Months (Low Risk)"
12,17,4,"Laptop & Accessory",2,Single,3,1,4.0,181.66,0,Retained,"4-12 Months (Medium Risk)"
11,35,3,"Laptop & Accessory",2,Divorced,4,0,7.0,162.61,0,Retained,"4-12 Months (Medium Risk)"
16,31,4,Fashion,5,Married,3,1,9.0,199.06,0,Retained,">12 Months (Low Risk)"
6,22,4,"Laptop & Accessory",1,Married,7,0,3.0,191.67,0,Retained,"4-12 Months (Medium Risk)"
1,7,5,"Mobile Phone",4,Single,3,1,3.0,145.7,0,Retained,"0-3 Months (High Risk)"
1,24,4,"Mobile Phone",3,Married,2,1,1.0,152.41,1,Churned,"0-3 Months (High Risk)"
28,8,4,Others,5,Married,9,0,0.0,290.38,0,Retained,">12 Months (Low Risk)"
9,7,5,Fashion,5,Married,3,1,7.0,202.52,0,Retained,"4-12 Months (Medium Risk)"
0,6,4,"Mobile Phone",3,Single,1,1,2.0,137.3,1,Churned,"0-3 Months (High Risk)"
18,7,4,"Laptop & Accessory",5,Married,7,1,4.0,179.54,0,Retained,">12 Months (Low Risk)"
14,35,6,Fashion,5,Married,5,0,2.0,234.32,0,Retained,">12 Months (Low Risk)"
0,15,3,Mobile,5,Single,2,0,2.0,127.28,0,Retained,"0-3 Months (High Risk)"
18,31,4,"Laptop & Accessory",1,Married,1,0,8.0,159.06,0,Retained,">12 Months (Low Risk)"
2,25,3,"Laptop & Accessory",1,Married,5,0,2.0,142.62,0,Retained,"0-3 Months (High Risk)"
1,23,6,"Mobile Phone",5,Single,3,1,8.0,164.19,1,Churned,"0-3 Months (High Risk)"
29,7,4,Fashion,1,Married,5,0,,227.39,0,Retained,">12 Months (Low Risk)"
8,8,3,"Laptop & Accessory",1,Married,3,0,7.0,157.62,0,Retained,"4-12 Months (Medium Risk)"
27,7,5,Grocery,3,Married,6,1,3.0,254.64999999999998,0,Retained,">12 Months (Low Risk)"
24,7,4,Grocery,2,Married,11,0,4.0,298.99,0,Retained,">12 Months (Low Risk)"
6,31,4,"Laptop & Accessory",1,Married,3,0,8.0,178.09,0,Retained,"4-12 Months (Medium Risk)"
1,16,4,"Mobile Phone",5,Single,3,0,3.0,152.28,0,Retained,"0-3 Months (High Risk)"
27,13,4,"Laptop & Accessory",2,Single,4,0,3.0,149.5,0,Retained,">12 Months (Low Risk)"
1,33,4,"Mobile Phone",1,Married,3,0,3.0,154.04,0,Retained,"0-3 Months (High Risk)"
5,7,6,"Laptop & Accessory",3,Married,2,0,5.0,168.45,0,Retained,"4-12 Months (Medium Risk)"
1,25,2,"Mobile Phone",5,Married,2,0,1.0,154.56,1,Churned,"0-3 Months (High Risk)"
15,29,4,"Laptop & Accessory",1,Married,5,1,4.0,179.67,0,Retained,">12 Months (Low Risk)"
1,7,6,"Mobile Phone",3,Single,3,0,1.0,138.59,1,Churned,"0-3 Months (High Risk)"
8,27,2,"Mobile Phone",3,Divorced,2,0,1.0,150.85,0,Retained,"4-12 Months (Medium Risk)"
7,27,2,"Laptop & Accessory",2,Single,2,0,7.0,153.37,0,Retained,"4-12 Months (Medium Risk)"
7,10,3,Fashion,1,Married,3,1,0.0,197.13,0,Retained,"4-12 Months (Medium Risk)"
14,7,4,"Laptop & Accessory",3,Married,9,0,2.0,192.28,1,Churned,">12 Months (Low Risk)"
1,26,5,"Mobile Phone",4,Married,3,1,1.0,149.13,1,Churned,"0-3 Months (High Risk)"
10,22,4,"Laptop & Accessory",3,Married,5,0,0.0,163.34,0,Retained,"4-12 Months (Medium Risk)"
15,8,1,"Laptop & Accessory",5,Divorced,8,0,3.0,162.72,0,Retained,">12 Months (Low Risk)"
11,32,4,"Laptop & Accessory",3,Married,5,1,8.0,169.49,0,Retained,"4-12 Months (Medium Risk)"
9,6,3,"Laptop & Accessory",4,Married,1,0,5.0,152.28,0,Retained,"4-12 Months (Medium Risk)"
23,15,5,Grocery,4,Divorced,8,0,4.0,256.2,0,Retained,">12 Months (Low Risk)"
0,8,4,"Laptop & Accessory",4,Single,8,1,2.0,199.07,1,Churned,"0-3 Months (High Risk)"
1,13,4,"Mobile Phone",5,Married,6,1,3.0,145.73,1,Churned,"0-3 Months (High Risk)"
7,14,3,"Laptop & Accessory",3,Single,4,0,3.0,161.42,0,Retained,"4-12 Months (Medium Risk)"
12,9,5,"Laptop & Accessory",1,Married,5,0,6.0,177.49,0,Retained,"4-12 Months (Medium Risk)"
1,11,4,"Laptop & Accessory",3,Divorced,3,1,4.0,166.62,0,Retained,"0-3 Months (High Risk)"
7,6,4,Fashion,5,Divorced,10,0,6.0,204.82,1,Churned,"4-12 Months (Medium Risk)"
0,34,3,"Laptop & Accessory",4,Divorced,2,0,4.0,162.72,0,Retained,"0-3 Months (High Risk)"
2,33,3,"Laptop & Accessory",3,Divorced,5,0,1.0,143.35,0,Retained,"0-3 Months (High Risk)"
7,15,3,"Laptop & Accessory",3,Divorced,2,0,3.0,157.14,0,Retained,"4-12 Months (Medium Risk)"
7,8,4,"Mobile Phone",5,Single,2,0,3.0,143.81,0,Retained,"4-12 Months (Medium Risk)"
18,31,4,"Laptop & Accessory",1,Married,1,0,8.0,159.06,0,Retained,">12 Months (Low Risk)"
9,34,4,"Laptop & Accessory",3,Married,4,0,8.0,193.83,0,Retained,"4-12 Months (Medium Risk)"
20,7,3,Fashion,4,Married,1,0,,219.57,0,Retained,">12 Months (Low Risk)"
8,17,4,"Mobile Phone",3,Single,3,1,3.0,154.36,1,Churned,"4-12 Months (Medium Risk)"
12,30,4,Grocery,1,Married,1,0,,220.31,0,Retained,"4-12 Months (Medium Risk)"
5,19,4,"Laptop & Accessory",1,Married,2,1,6.0,183.55,0,Retained,"4-12 Months (Medium Risk)"
14,9,4,"Laptop & Accessory",4,Married,9,0,4.0,182.15,0,Retained,">12 Months (Low Risk)"
9,16,5,Fashion,3,Married,3,1,16.0,231.85000000000002,0,Retained,"4-12 Months (Medium Risk)"
9,10,5,"Mobile Phone",3,Divorced,3,0,1.0,137.81,0,Retained,"4-12 Months (Medium Risk)"
19,8,5,Grocery,4,Married,4,1,7.0,268.72,0,Retained,">12 Months (Low Risk)"
28,8,5,Others,3,Divorced,5,0,11.0,291.87,0,Retained,">12 Months (Low Risk)"
4,8,4,"Mobile Phone",4,Married,2,1,8.0,160.79,0,Retained,"4-12 Months (Medium Risk)"
1,12,4,"Mobile Phone",1,Single,3,0,3.0,156.17,0,Retained,"0-3 Months (High Risk)"
28,24,4,Fashion,3,Divorced,10,0,9.0,232.39,0,Retained,">12 Months (Low Risk)"
10,16,3,"Laptop & Accessory",4,Single,3,1,1.0,141.97,0,Retained,"4-12 Months (Medium Risk)"
14,9,5,"Mobile Phone",3,Single,4,0,3.0,153.09,0,Retained,">12 Months (Low Risk)"
14,18,4,"Laptop & Accessory",3,Married,3,0,5.0,188.23,0,Retained,">12 Months (Low Risk)"
7,16,4,"Laptop & Accessory",3,Married,2,0,7.0,150.63,0,Retained,"4-12 Months (Medium Risk)"
0,9,3,"Laptop & Accessory",3,Single,10,0,0.0,145.77,1,Churned,"0-3 Months (High Risk)"
15,18,3,"Laptop & Accessory",1,Married,4,1,0.0,150.87,0,Retained,">12 Months (Low Risk)"
20,29,3,Fashion,2,Divorced,2,0,6.0,203.12,1,Churned,">12 Months (Low Risk)"
11,16,5,Fashion,3,Married,4,0,11.0,232.06,0,Retained,"4-12 Months (Medium Risk)"
14,9,4,Others,3,Divorced,2,0,13.0,305.41,0,Retained,">12 Months (Low Risk)"
19,20,2,Grocery,3,Single,8,1,9.0,261.95,1,Churned,">12 Months (Low Risk)"
0,10,3,"Mobile Phone",2,Divorced,2,1,6.0,136.91,1,Churned,"0-3 Months (High Risk)"
1,7,5,"Laptop & Accessory",1,Married,8,0,3.0,172.75,0,Retained,"0-3 Months (High Risk)"
1,8,4,"Mobile Phone",1,Single,3,0,1.0,141.11,0,Retained,"0-3 Months (High Risk)"
11,29,4,Fashion,3,Single,1,0,8.0,195.26,0,Retained,"4-12 Months (Medium Risk)"
8,8,4,"Mobile Phone",4,Married,3,1,4.0,148.42,1,Churned,"4-12 Months (Medium Risk)"
1,22,4,"Laptop & Accessory",3,Married,9,0,1.0,173.34,1,Churned,"0-3 Months (High Risk)"
25,34,1,Grocery,3,Divorced,3,1,2.0,232.47000000000003,0,Retained,">12 Months (Low Risk)"
1,17,5,"Laptop & Accessory",2,Divorced,3,1,5.0,182.69,0,Retained,"0-3 Months (High Risk)"
8,31,3,Fashion,3,Married,2,1,1.0,203.88,0,Retained,"4-12 Months (Medium Risk)"
20,7,4,Others,1,Married,11,0,3.0,321.27,0,Retained,">12 Months (Low Risk)"
6,19,4,Grocery,5,Single,2,1,15.0,262.58,1,Churned,"4-12 Months (Medium Risk)"
1,33,4,"Laptop & Accessory",1,Single,3,0,5.0,186.8,0,Retained,"0-3 Months (High Risk)"
1,9,4,"Mobile Phone",3,Single,3,0,3.0,152.83,0,Retained,"0-3 Months (High Risk)"
7,6,4,Mobile,4,Divorced,6,0,2.0,132.94,0,Retained,"4-12 Months (Medium Risk)"
1,10,4,"Mobile Phone",5,Single,7,1,5.0,151.57,1,Churned,"0-3 Months (High Risk)"
3,18,3,"Laptop & Accessory",3,Single,1,0,4.0,165.77,0,Retained,"0-3 Months (High Risk)"
9,34,5,"Mobile Phone",5,Single,3,0,2.0,150.59,0,Retained,"4-12 Months (Medium Risk)"
3,30,1,Grocery,4,Single,5,1,0.0,231.94,1,Churned,"0-3 Months (High Risk)"
16,13,4,Fashion,5,Married,11,0,8.0,258.48,0,Retained,">12 Months (Low Risk)"
1,11,4,"Mobile Phone",4,Single,3,0,3.0,157.95,0,Retained,"0-3 Months (High Risk)"
3,7,3,"Mobile Phone",4,Married,2,0,7.0,137.48,0,Retained,"0-3 Months (High Risk)"
10,22,6,"Laptop & Accessory",1,Married,3,0,12.0,179.06,0,Retained,"4-12 Months (Medium Risk)"
14,9,4,Others,3,Married,2,0,10.0,319.36,0,Retained,">12 Months (Low Risk)"
22,14,4,Grocery,4,Divorced,7,0,,231.2,0,Retained,">12 Months (Low Risk)"
13,18,3,"Laptop & Accessory",5,Married,3,0,7.0,144.48,0,Retained,">12 Months (Low Risk)"
8,15,4,"Laptop & Accessory",5,Married,5,0,1.0,176.21,0,Retained,"4-12 Months (Medium Risk)"
11,16,5,"Laptop & Accessory",4,Married,3,0,4.0,166.89,0,Retained,"4-12 Months (Medium Risk)"
16,12,4,Fashion,4,Single,11,1,,209.46,1,Churned,">12 Months (Low Risk)"
8,8,4,"Mobile Phone",1,Single,1,1,4.0,149.3,0,Retained,"4-12 Months (Medium Risk)"
8,6,4,"Laptop & Accessory",2,Divorced,1,0,0.0,153.63,0,Retained,"4-12 Months (Medium Risk)"
30,35,4,Grocery,1,Married,4,0,0.0,241.18,0,Retained,">12 Months (Low Risk)"
1,10,4,"Mobile Phone",1,Married,3,0,1.0,145.61,0,Retained,"0-3 Months (High Risk)"
15,16,4,Others,3,Married,4,0,12.0,319.19,0,Retained,">12 Months (Low Risk)"
8,22,4,Grocery,5,Married,9,0,10.0,295.07,0,Retained,"4-12 Months (Medium Risk)"
3,14,1,Fashion,5,Divorced,1,1,,214.16000000000003,0,Retained,"0-3 Months (High Risk)"
24,8,5,"Laptop & Accessory",4,Married,6,0,2.0,154.82,0,Retained,">12 Months (Low Risk)"
8,12,3,Mobile,3,Married,1,1,2.0,135.06,0,Retained,"4-12 Months (Medium Risk)"
7,28,4,"Laptop & Accessory",1,Married,2,1,11.0,157.47,0,Retained,"4-12 Months (Medium Risk)"
13,8,3,"Laptop & Accessory",4,Divorced,6,0,0.0,143.27,0,Retained,">12 Months (Low Risk)"
14,8,4,"Laptop & Accessory",3,Single,3,1,7.0,168.11,0,Retained,">12 Months (Low Risk)"
19,13,5,Fashion,2,Single,8,0,,213.65,0,Retained,">12 Months (Low Risk)"
1,16,4,"Mobile Phone",4,Single,3,0,4.0,147.79,0,Retained,"0-3 Months (High Risk)"
4,9,5,"Laptop & Accessory",2,Single,7,1,1.0,193.77,0,Retained,"4-12 Months (Medium Risk)"
10,19,5,Fashion,2,Single,2,0,,213.58,0,Retained,"4-12 Months (Medium Risk)"
1,7,4,Fashion,5,Married,3,0,8.0,199.12,0,Retained,"0-3 Months (High Risk)"
9,23,4,Fashion,4,Divorced,2,0,10.0,205.2,0,Retained,"4-12 Months (Medium Risk)"
12,7,4,Fashion,3,Single,6,1,1.0,203.61,0,Retained,"4-12 Months (Medium Risk)"
20,9,6,Grocery,4,Married,5,1,8.0,293.72,0,Retained,">12 Months (Low Risk)"
1,23,6,"Mobile Phone",5,Married,3,1,1.0,148.07,1,Churned,"0-3 Months (High Risk)"
1,23,4,Fashion,5,Single,4,1,,210.64,1,Churned,"0-3 Months (High Risk)"
1,15,4,"Laptop & Accessory",1,Married,2,0,2.0,168.42,0,Retained,"0-3 Months (High Risk)"
24,12,3,Others,3,Single,8,0,15.0,295.37,0,Retained,">12 Months (Low Risk)"
17,6,4,"Laptop & Accessory",3,Single,5,0,2.0,159.85,0,Retained,">12 Months (Low Risk)"
20,17,5,Fashion,2,Divorced,4,1,,215.71,0,Retained,">12 Months (Low Risk)"
2,33,5,"Laptop & Accessory",5,Divorced,3,0,5.0,172.24,0,Retained,"0-3 Months (High Risk)"
12,14,2,"Mobile Phone",3,Married,3,0,4.0,151.1,0,Retained,"4-12 Months (Medium Risk)"
0,6,4,"Laptop & Accessory",1,Married,7,0,2.0,147.75,0,Retained,"0-3 Months (High Risk)"
6,11,5,"Laptop & Accessory",3,Divorced,3,0,9.0,186.62,0,Retained,"4-12 Months (Medium Risk)"
1,7,4,"Laptop & Accessory",3,Married,3,0,8.0,177.96,0,Retained,"0-3 Months (High Risk)"
6,8,3,"Mobile Phone",3,Divorced,2,0,4.0,136,0,Retained,"4-12 Months (Medium Risk)"
19,6,4,Fashion,5,Married,3,1,5.0,206.73000000000002,0,Retained,">12 Months (Low Risk)"
5,19,3,"Laptop & Accessory",2,Married,3,0,3.0,144.03,0,Retained,"4-12 Months (Medium Risk)"
4,16,3,Fashion,3,Married,5,0,,210.31,0,Retained,"4-12 Months (Medium Risk)"
1,23,4,Fashion,5,Single,4,1,,210.64,1,Churned,"0-3 Months (High Risk)"
5,15,3,"Laptop & Accessory",2,Divorced,2,1,5.0,163.22,0,Retained,"4-12 Months (Medium Risk)"
1,31,6,"Mobile Phone",1,Single,3,1,1.0,136.18,1,Churned,"0-3 Months (High Risk)"
0,21,4,"Mobile Phone",5,Married,1,0,3.0,147.74,0,Retained,"0-3 Months (High Risk)"
20,9,4,"Laptop & Accessory",1,Married,4,0,5.0,198.79,0,Retained,">12 Months (Low Risk)"
11,6,2,"Laptop & Accessory",2,Single,1,0,8.0,176.25,0,Retained,"4-12 Months (Medium Risk)"
16,9,5,"Mobile Phone",4,Married,6,0,1.0,173.41,0,Retained,">12 Months (Low Risk)"
2,9,3,"Mobile Phone",5,Single,2,1,5.0,147.23,0,Retained,"0-3 Months (High Risk)"
18,12,4,Fashion,2,Single,7,0,8.0,188.65,0,Retained,">12 Months (Low Risk)"
3,17,4,"Mobile Phone",4,Married,2,0,2.0,157.91,0,Retained,"0-3 Months (High Risk)"
1,10,4,"Mobile Phone",5,Single,3,1,8.0,158.48,1,Churned,"0-3 Months (High Risk)"
0,27,1,Mobile,1,Single,2,0,2.0,126.78,0,Retained,"0-3 Months (High Risk)"
8,32,3,"Laptop & Accessory",5,Married,3,0,0.0,142.86,1,Churned,"4-12 Months (Medium Risk)"
11,17,4,"Mobile Phone",5,Married,8,0,4.0,159.52,0,Retained,"4-12 Months (Medium Risk)"
18,10,4,Others,2,Divorced,6,1,2.0,320.13,0,Retained,">12 Months (Low Risk)"
19,13,5,Fashion,1,Single,8,0,,213.65,0,Retained,">12 Months (Low Risk)"
25,12,3,"Laptop & Accessory",5,Married,4,1,9.0,155.77,0,Retained,">12 Months (Low Risk)"
0,15,3,"Mobile Phone",1,Single,2,0,0.0,110.81,1,Churned,"0-3 Months (High Risk)"
29,7,3,"Laptop & Accessory",3,Married,2,0,9.0,163.06,0,Retained,">12 Months (Low Risk)"
11,10,3,Mobile,3,Married,8,0,0.0,133.06,0,Retained,"4-12 Months (Medium Risk)"
1,14,5,Fashion,2,Married,11,0,2.0,240.57,0,Retained,"0-3 Months (High Risk)"
12,15,3,"Laptop & Accessory",4,Single,21,0,3.0,167.82,0,Retained,"4-12 Months (Medium Risk)"
4,6,3,"Laptop & Accessory",2,Single,9,1,5.0,159.93,1,Churned,"4-12 Months (Medium Risk)"
25,8,4,Others,3,Single,2,1,12.0,290.68,0,Retained,">12 Months (Low Risk)"
8,27,3,"Laptop & Accessory",1,Married,2,1,7.0,140.14,0,Retained,"4-12 Months (Medium Risk)"
6,10,4,Fashion,2,Single,5,0,8.0,236.58999999999997,0,Retained,"4-12 Months (Medium Risk)"
22,9,2,"Mobile Phone",4,Single,7,0,1.0,150.59,0,Retained,">12 Months (Low Risk)"
4,23,4,"Mobile Phone",1,Married,3,0,9.0,153.62,0,Retained,"4-12 Months (Medium Risk)"
8,7,5,"Mobile Phone",4,Divorced,7,0,3.0,157.94,0,Retained,"4-12 Months (Medium Risk)"
13,8,3,"Laptop & Accessory",1,Single,2,0,8.0,146.61,0,Retained,">12 Months (Low Risk)"
11,17,4,"Mobile Phone",4,Married,3,0,8.0,164.36,0,Retained,"4-12 Months (Medium Risk)"
4,14,3,Fashion,1,Married,2,0,9.0,207.93,0,Retained,"4-12 Months (Medium Risk)"
13,9,2,Fashion,3,Single,2,0,8.0,203.8,0,Retained,">12 Months (Low Risk)"
19,10,4,Others,4,Married,3,0,8.0,287.89,0,Retained,">12 Months (Low Risk)"
10,20,3,Mobile,5,Married,2,0,17.0,130.34,0,Retained,"4-12 Months (Medium Risk)"
12,16,3,Fashion,3,Single,8,0,2.0,234.64,0,Retained,"4-12 Months (Medium Risk)"
5,27,4,"Mobile Phone",4,Single,3,1,3.0,156.4,1,Churned,"4-12 Months (Medium Risk)"
16,31,4,Fashion,1,Married,6,0,0.0,207.98000000000002,0,Retained,">12 Months (Low Risk)"
6,9,4,"Laptop & Accessory",4,Married,2,0,7.0,179.7,0,Retained,"4-12 Months (Medium Risk)"
9,16,4,"Laptop & Accessory",3,Married,2,1,7.0,156.73,0,Retained,"4-12 Months (Medium Risk)"
12,13,4,Others,1,Married,2,0,3.0,292.72,0,Retained,"4-12 Months (Medium Risk)"
4,36,4,"Laptop & Accessory",5,Married,10,0,4.0,166.15,0,Retained,"4-12 Months (Medium Risk)"
11,14,4,"Laptop & Accessory",5,Married,7,1,5.0,167.84,0,Retained,"4-12 Months (Medium Risk)"
8,15,4,"Laptop & Accessory",5,Divorced,7,0,3.0,190,0,Retained,"4-12 Months (Medium Risk)"
5,14,1,"Laptop & Accessory",3,Married,6,0,3.0,151.75,0,Retained,"4-12 Months (Medium Risk)"
1,17,5,"Mobile Phone",3,Single,3,0,1.0,137,0,Retained,"0-3 Months (High Risk)"
14,16,5,"Laptop & Accessory",4,Single,2,0,9.0,161.51,0,Retained,">12 Months (Low Risk)"
19,8,3,Grocery,5,Divorced,9,0,9.0,270.48,0,Retained,">12 Months (Low Risk)"
11,17,2,Fashion,1,Married,3,1,9.0,262.44,0,Retained,"4-12 Months (Medium Risk)"
25,33,4,Grocery,3,Married,4,0,18.0,288.07,0,Retained,">12 Months (Low Risk)"
14,18,4,"Laptop & Accessory",3,Married,3,0,5.0,188.23,0,Retained,">12 Months (Low Risk)"
24,11,3,Grocery,4,Married,2,1,10.0,240.26,0,Retained,">12 Months (Low Risk)"
13,8,3,Others,3,Divorced,1,0,12.0,280.41,0,Retained,">12 Months (Low Risk)"
2,16,3,Mobile,4,Married,1,0,1.0,132.91,0,Retained,"0-3 Months (High Risk)"
2,33,5,"Laptop & Accessory",5,Married,3,0,5.0,172.24,0,Retained,"0-3 Months (High Risk)"
31,9,5,Grocery,1,Single,5,1,4.0,262.26,0,Retained,">12 Months (Low Risk)"
8,7,4,"Mobile Phone",4,Married,3,1,4.0,148.42,1,Churned,"4-12 Months (Medium Risk)"
19,33,5,"Laptop & Accessory",5,Married,3,0,6.0,168.85,0,Retained,">12 Months (Low Risk)"
13,22,4,Grocery,5,Single,2,0,11.0,258.41,0,Retained,">12 Months (Low Risk)"
0,8,1,Mobile,5,Single,8,0,1.0,134.24,0,Retained,"0-3 Months (High Risk)"
1,8,4,"Mobile Phone",1,Married,2,1,2.0,138.67,0,Retained,"0-3 Months (High Risk)"
24,7,4,"Laptop & Accessory",3,Divorced,2,0,14.0,188.47,0,Retained,">12 Months (Low Risk)"
23,34,1,Mobile,3,Married,2,1,8.0,132.21,0,Retained,">12 Months (Low Risk)"
17,11,4,Mobile,3,Single,4,0,3.0,131.62,0,Retained,">12 Months (Low Risk)"
0,8,4,"Laptop & Accessory",4,Single,8,1,2.0,199.07,1,Churned,"0-3 Months (High Risk)"
24,15,4,"Mobile Phone",4,Married,9,0,3.0,163.75,0,Retained,">12 Months (Low Risk)"
12,7,2,"Mobile Phone",3,Divorced,3,0,1.0,153.44,0,Retained,"4-12 Months (Medium Risk)"
8,14,3,"Laptop & Accessory",3,Married,2,0,9.0,141.48,0,Retained,"4-12 Months (Medium Risk)"
10,28,4,"Laptop & Accessory",4,Married,6,0,,214.26,1,Churned,"4-12 Months (Medium Risk)"
1,17,4,"Laptop & Accessory",1,Single,3,0,3.0,171.84,0,Retained,"0-3 Months (High Risk)"
